id,batch_size,test_acc,x,y,z
2,12800,37%,-0.898305084745763,0.457627118644068,1.80204792721103
2,12800,37%,-0.864406779661017,0.457627118644068,1.77637858356137
2,12800,37%,-0.830508474576271,0.457627118644068,1.75033079422532
2,12800,37%,-0.796610169491525,0.457627118644068,1.72404912357532
2,12800,37%,-0.76271186440678,0.457627118644068,1.69826543418512
2,12800,37%,-0.728813559322034,0.457627118644068,1.67410978451249
2,12800,37%,-0.694915254237288,0.457627118644068,1.65223373660229
2,12800,37%,-0.661016949152542,0.457627118644068,1.63216000360997
2,12800,37%,-0.627118644067797,0.457627118644068,1.6133754215431
2,12800,37%,-0.593220338983051,0.457627118644068,1.59582308298606
2,12800,37%,-0.559322033898305,0.457627118644068,1.57930681519591
2,12800,37%,-0.525423728813559,0.457627118644068,1.56324517215158
2,12800,37%,-0.491525423728814,0.457627118644068,1.54706172923103
2,12800,37%,-0.457627118644068,0.457627118644068,1.53061891996146
2,12800,37%,-0.423728813559322,0.457627118644068,1.51410225138666
2,12800,37%,-0.389830508474576,0.457627118644068,1.49809594471931
2,12800,37%,-0.355932203389831,0.457627118644068,1.48309829196606
2,12800,37%,-0.322033898305085,0.457627118644068,1.46931996984616
2,12800,37%,-0.288135593220339,0.457627118644068,1.45702205479839
2,12800,37%,-0.254237288135593,0.457627118644068,1.44695391319976
2,12800,37%,-0.220338983050847,0.457627118644068,1.44040253826773
2,12800,37%,-0.186440677966102,0.457627118644068,1.43922421148607
2,12800,37%,-0.152542372881356,0.457627118644068,1.4441114939083
2,12800,37%,-0.11864406779661,0.457627118644068,1.45375040759542
2,12800,37%,-0.084745762711864,0.457627118644068,1.46586910484326
2,12800,37%,-0.050847457627119,0.457627118644068,1.47935005781398
2,12800,37%,-0.016949152542373,0.457627118644068,1.49334240684337
2,12800,37%,0.016949152542373,0.457627118644068,1.50731969552036
2,12800,37%,0.050847457627119,0.457627118644068,1.5208284994631
2,12800,37%,0.084745762711864,0.457627118644068,1.53377773320624
2,12800,37%,0.11864406779661,0.457627118644068,1.54615152455577
2,12800,37%,0.152542372881356,0.457627118644068,1.55810841161905
2,12800,37%,0.186440677966102,0.457627118644068,1.56959389606353
2,12800,37%,0.220338983050848,0.457627118644068,1.58056494385288
2,12800,37%,0.254237288135593,0.457627118644068,1.59098915681382
2,12800,37%,0.288135593220339,0.457627118644068,1.60095576363872
2,12800,37%,0.322033898305085,0.457627118644068,1.61046325516121
2,12800,37%,0.35593220338983,0.457627118644068,1.61959926977224
2,12800,37%,0.389830508474576,0.457627118644068,1.62860537781561
2,12800,37%,0.423728813559322,0.457627118644068,1.63801609657429
2,12800,37%,0.457627118644068,0.457627118644068,1.6479933714486
2,12800,37%,0.491525423728814,0.457627118644068,1.65846305903593
2,12800,37%,0.525423728813559,0.457627118644068,1.66927211537796
2,12800,37%,0.559322033898305,0.457627118644068,1.67992648554965
2,12800,37%,0.593220338983051,0.457627118644068,1.69032372874991
2,12800,37%,0.627118644067797,0.457627118644068,1.70067065445154
2,12800,37%,0.661016949152542,0.457627118644068,1.71113350669521
2,12800,37%,0.694915254237288,0.457627118644068,1.72168256188061
2,12800,37%,0.728813559322034,0.457627118644068,1.73238464786653
2,12800,37%,0.76271186440678,0.457627118644068,1.74330036573796
2,12800,37%,0.796610169491526,0.457627118644068,1.75443465647162
2,12800,37%,0.830508474576271,0.457627118644068,1.76579384927966
2,12800,37%,0.864406779661017,0.457627118644068,1.77737112708043
2,12800,37%,0.898305084745763,0.457627118644068,1.78913964955924
2,12800,37%,0.932203389830508,0.457627118644068,1.80105442685541
2,12800,37%,0.966101694915254,0.457627118644068,1.81312067526279
2,12800,37%,1,0.457627118644068,1.82531492372601
2,12800,37%,-1,0.491525423728814,1.88837025778956
2,12800,37%,-0.966101694915254,0.491525423728814,1.86426325646733
2,12800,37%,-0.932203389830508,0.491525423728814,1.83967430422565
2,12800,37%,-0.898305084745763,0.491525423728814,1.81465607028184
2,12800,37%,-0.864406779661017,0.491525423728814,1.78927310753444
2,12800,37%,-0.830508474576271,0.491525423728814,1.76364356838152
2,12800,37%,-0.796610169491525,0.491525423728814,1.73814912598839
2,12800,37%,-0.76271186440678,0.491525423728814,1.71394870468612
2,12800,37%,-0.728813559322034,0.491525423728814,1.69244172212648
2,12800,37%,-0.694915254237288,0.491525423728814,1.67297481249035
2,12800,37%,-0.661016949152542,0.491525423728814,1.65476130544077
2,12800,37%,-0.627118644067797,0.491525423728814,1.63751810628695
2,12800,37%,-0.593220338983051,0.491525423728814,1.62135173783496
2,12800,37%,-0.559322033898305,0.491525423728814,1.60578069890607
2,12800,37%,-0.525423728813559,0.491525423728814,1.59026023468747
2,12800,37%,-0.491525423728814,0.491525423728814,1.57452031576664
2,12800,37%,-0.457627118644068,0.491525423728814,1.55850515129237
2,12800,37%,-0.423728813559322,0.491525423728814,1.54256190767819
2,12800,37%,-0.389830508474576,0.491525423728814,1.52737867810415
2,12800,37%,-0.355932203389831,0.491525423728814,1.51318886601018
2,12800,37%,-0.322033898305085,0.491525423728814,1.50012879888915
2,12800,37%,-0.288135593220339,0.491525423728814,1.48859550969047
2,12800,37%,-0.254237288135593,0.491525423728814,1.47927621121085
2,12800,37%,-0.220338983050847,0.491525423728814,1.47373738005947
2,12800,37%,-0.186440677966102,0.491525423728814,1.47374595090059
2,12800,37%,-0.152542372881356,0.491525423728814,1.47985123992146
2,12800,37%,-0.11864406779661,0.491525423728814,1.49004730495214
2,12800,37%,-0.084745762711864,0.491525423728814,1.50246099769742
2,12800,37%,-0.050847457627119,0.491525423728814,1.51601599375979
2,12800,37%,-0.016949152542373,0.491525423728814,1.52982154166412
2,12800,37%,0.016949152542373,0.491525423728814,1.54352511155502
2,12800,37%,0.050847457627119,0.491525423728814,1.55678755143601
2,12800,37%,0.084745762711864,0.491525423728814,1.56952524596683
2,12800,37%,0.11864406779661,0.491525423728814,1.58178094653756
2,12800,37%,0.152542372881356,0.491525423728814,1.59360550703591
2,12800,37%,0.186440677966102,0.491525423728814,1.60498476116193
2,12800,37%,0.220338983050848,0.491525423728814,1.61586218541592
2,12800,37%,0.254237288135593,0.491525423728814,1.62622272952063
2,12800,37%,0.288135593220339,0.491525423728814,1.63619237487727
2,12800,37%,0.322033898305085,0.491525423728814,1.64578289080234
2,12800,37%,0.35593220338983,0.491525423728814,1.65496940365918
2,12800,37%,0.389830508474576,0.491525423728814,1.66400878312973
2,12800,37%,0.423728813559322,0.491525423728814,1.67342394232419
2,12800,37%,0.457627118644068,0.491525423728814,1.68354287888607
2,12800,37%,0.491525423728814,0.491525423728814,1.69431194737141
2,12800,37%,0.525423728813559,0.491525423728814,1.70552469965556
2,12800,37%,0.559322033898305,0.491525423728814,1.71686915816127
2,12800,37%,0.593220338983051,0.491525423728814,1.72793345764459
2,12800,37%,0.627118644067797,0.491525423728814,1.73873822587196
2,12800,37%,0.661016949152542,0.491525423728814,1.74941995896075
2,12800,37%,0.694915254237288,0.491525423728814,1.76006250781258
2,12800,37%,0.728813559322034,0.491525423728814,1.77073720667832
2,12800,37%,0.76271186440678,0.491525423728814,1.78146624554945
2,12800,37%,0.796610169491526,0.491525423728814,1.79229417362365
2,12800,37%,0.830508474576271,0.491525423728814,1.80333067212775
2,12800,37%,0.864406779661017,0.491525423728814,1.81461149078933
2,12800,37%,0.898305084745763,0.491525423728814,1.82609067707736
2,12800,37%,0.932203389830508,0.491525423728814,1.83775236299822
2,12800,37%,0.966101694915254,0.491525423728814,1.84953410710197
2,12800,37%,1,0.491525423728814,1.86146998840387
2,12800,37%,-1,0.525423728813559,1.9005123106681
2,12800,37%,-0.966101694915254,0.525423728813559,1.87653802999503
2,12800,37%,-0.932203389830508,0.525423728813559,1.85214194143626
2,12800,37%,-0.898305084745763,0.525423728813559,1.82741988826627
2,12800,37%,-0.864406779661017,0.525423728813559,1.80243622705076
2,12800,37%,-0.830508474576271,0.525423728813559,1.77741798286779
2,12800,37%,-0.796610169491525,0.525423728813559,1.75318337318476
2,12800,37%,-0.76271186440678,0.525423728813559,1.73147697413221
2,12800,37%,-0.728813559322034,0.525423728813559,1.71224598510408
2,12800,37%,-0.694915254237288,0.525423728813559,1.69448506305873
2,12800,37%,-0.661016949152542,0.525423728813559,1.67758476766148
2,12800,37%,-0.627118644067797,0.525423728813559,1.66162060279302
2,12800,37%,-0.593220338983051,0.525423728813559,1.64639137744725
2,12800,37%,-0.559322033898305,0.525423728813559,1.63135542065264
2,12800,37%,-0.525423728813559,0.525423728813559,1.61618187990948
2,12800,37%,-0.491525423728814,0.525423728813559,1.60069595963753
2,12800,37%,-0.457627118644068,0.525423728813559,1.58503537282081
2,12800,37%,-0.423728813559322,0.525423728813559,1.56978385475123
2,12800,37%,-0.389830508474576,0.525423728813559,1.5553300332201
2,12800,37%,-0.355932203389831,0.525423728813559,1.54179531362552
2,12800,37%,-0.322033898305085,0.525423728813559,1.52938751691283
2,12800,37%,-0.288135593220339,0.525423728813559,1.51855169096082
2,12800,37%,-0.254237288135593,0.525423728813559,1.51003857213266
2,12800,37%,-0.220338983050847,0.525423728813559,1.5055801453195
2,12800,37%,-0.186440677966102,0.525423728813559,1.50686097936214
2,12800,37%,-0.152542372881356,0.525423728813559,1.51391999175771
2,12800,37%,-0.11864406779661,0.525423728813559,1.52456305783936
2,12800,37%,-0.084745762711864,0.525423728813559,1.53719467000237
2,12800,37%,-0.050847457627119,0.525423728813559,1.55068018756614
2,12800,37%,-0.016949152542373,0.525423728813559,1.56429679229912
2,12800,37%,0.016949152542373,0.525423728813559,1.57774775935768
2,12800,37%,0.050847457627119,0.525423728813559,1.59084680230903
2,12800,37%,0.084745762711864,0.525423728813559,1.60347936816765
2,12800,37%,0.11864406779661,0.525423728813559,1.61567048048038
2,12800,37%,0.152542372881356,0.525423728813559,1.62742357944273
2,12800,37%,0.186440677966102,0.525423728813559,1.63872703331854
2,12800,37%,0.220338983050848,0.525423728813559,1.64961182592233
2,12800,37%,0.254237288135593,0.525423728813559,1.65995847472649
2,12800,37%,0.288135593220339,0.525423728813559,1.66989471690125
2,12800,37%,0.322033898305085,0.525423728813559,1.67946507723551
2,12800,37%,0.35593220338983,0.525423728813559,1.68866658689826
2,12800,37%,0.389830508474576,0.525423728813559,1.69772825564452
2,12800,37%,0.423728813559322,0.525423728813559,1.70714676362031
2,12800,37%,0.457627118644068,0.525423728813559,1.71729098421056
2,12800,37%,0.491525423728814,0.525423728813559,1.72828794248139
2,12800,37%,0.525423728813559,0.525423728813559,1.73977557935128
2,12800,37%,0.559322033898305,0.525423728813559,1.751491644429
2,12800,37%,0.593220338983051,0.525423728813559,1.76318050318749
2,12800,37%,0.627118644067797,0.525423728813559,1.77459383546549
2,12800,37%,0.661016949152542,0.525423728813559,1.78568300343843
2,12800,37%,0.694915254237288,0.525423728813559,1.7965220248563
2,12800,37%,0.728813559322034,0.525423728813559,1.80727527656438
2,12800,37%,0.76271186440678,0.525423728813559,1.8180009670396
2,12800,37%,0.796610169491526,0.525423728813559,1.82870400091326
2,12800,37%,0.830508474576271,0.525423728813559,1.8394800037646
2,12800,37%,0.864406779661017,0.525423728813559,1.85043103026281
2,12800,37%,0.898305084745763,0.525423728813559,1.86160557712689
2,12800,37%,0.932203389830508,0.525423728813559,1.87294041863021
2,12800,37%,0.966101694915254,0.525423728813559,1.88443279450974
2,12800,37%,1,0.525423728813559,1.89605950007293
2,12800,37%,-1,0.559322033898305,1.9126942578778
2,12800,37%,-0.966101694915254,0.559322033898305,1.88888131673685
2,12800,37%,-0.932203389830508,0.559322033898305,1.86480043673141
2,12800,37%,-0.898305084745763,0.559322033898305,1.84044676259956
2,12800,37%,-0.864406779661017,0.559322033898305,1.81594258623998
2,12800,37%,-0.830508474576271,0.559322033898305,1.79196207060859
2,12800,37%,-0.796610169491525,0.559322033898305,1.76988935638482
2,12800,37%,-0.76271186440678,0.559322033898305,1.75056247118055
2,12800,37%,-0.728813559322034,0.559322033898305,1.73299540066385
2,12800,37%,-0.694915254237288,0.559322033898305,1.71637326777568
2,12800,37%,-0.661016949152542,0.559322033898305,1.70053719657716
2,12800,37%,-0.627118644067797,0.559322033898305,1.6854085624995
2,12800,37%,-0.593220338983051,0.559322033898305,1.67065554483179
2,12800,37%,-0.559322033898305,0.559322033898305,1.65589045383634
2,12800,37%,-0.525423728813559,0.559322033898305,1.64091863922769
2,12800,37%,-0.491525423728814,0.559322033898305,1.62565202844095
2,12800,37%,-0.457627118644068,0.559322033898305,1.61050988884303
2,12800,37%,-0.423728813559322,0.559322033898305,1.59586039215862
2,12800,37%,-0.389830508474576,0.559322033898305,1.58202628937004
2,12800,37%,-0.355932203389831,0.559322033898305,1.56906999720625
2,12800,37%,-0.322033898305085,0.559322033898305,1.55734887310993
2,12800,37%,-0.288135593220339,0.559322033898305,1.54725766628912
2,12800,37%,-0.254237288135593,0.559322033898305,1.5396397106583
2,12800,37%,-0.220338983050847,0.559322033898305,1.5362441044901
2,12800,37%,-0.186440677966102,0.559322033898305,1.53882707202723
2,12800,37%,-0.152542372881356,0.559322033898305,1.54653448343511
2,12800,37%,-0.11864406779661,0.559322033898305,1.55751457210176
2,12800,37%,-0.084745762711864,0.559322033898305,1.57021148194052
2,12800,37%,-0.050847457627119,0.559322033898305,1.58356978589958
2,12800,37%,-0.016949152542373,0.559322033898305,1.59702171669319
2,12800,37%,0.016949152542373,0.559322033898305,1.61027406929172
2,12800,37%,0.050847457627119,0.559322033898305,1.62323390646426
2,12800,37%,0.084745762711864,0.559322033898305,1.63579753243402
2,12800,37%,0.11864406779661,0.559322033898305,1.64798629185776
2,12800,37%,0.152542372881356,0.559322033898305,1.6597261706743
2,12800,37%,0.186440677966102,0.559322033898305,1.67101086547947
2,12800,37%,0.220338983050848,0.559322033898305,1.68187763472241
2,12800,37%,0.254237288135593,0.559322033898305,1.69231244023692
2,12800,37%,0.288135593220339,0.559322033898305,1.70227711320941
2,12800,37%,0.322033898305085,0.559322033898305,1.71177821166057
2,12800,37%,0.35593220338983,0.559322033898305,1.72095209227228
2,12800,37%,0.389830508474576,0.559322033898305,1.73003747024606
2,12800,37%,0.423728813559322,0.559322033898305,1.73947707816519
2,12800,37%,0.457627118644068,0.559322033898305,1.74955289585194
2,12800,37%,0.491525423728814,0.559322033898305,1.76056208989528
2,12800,37%,0.525423728813559,0.559322033898305,1.77224852582248
2,12800,37%,0.559322033898305,0.559322033898305,1.78422828044091
2,12800,37%,0.593220338983051,0.559322033898305,1.79629741162995
2,12800,37%,0.627118644067797,0.559322033898305,1.80827519565096
2,12800,37%,0.661016949152542,0.559322033898305,1.81989200465586
2,12800,37%,0.694915254237288,0.559322033898305,1.83113289063303
2,12800,37%,0.728813559322034,0.559322033898305,1.84211365066754
2,12800,37%,0.76271186440678,0.559322033898305,1.85292617108867
2,12800,37%,0.796610169491526,0.559322033898305,1.86362758635159
2,12800,37%,0.830508474576271,0.559322033898305,1.87430523798195
2,12800,37%,0.864406779661017,0.559322033898305,1.88502230089659
2,12800,37%,0.898305084745763,0.559322033898305,1.89585748855572
2,12800,37%,0.932203389830508,0.559322033898305,1.90687614602142
2,12800,37%,0.966101694915254,0.559322033898305,1.91803059289332
2,12800,37%,1,0.559322033898305,1.9292883969666
2,12800,37%,-1,0.593220338983051,1.92492314728072
2,12800,37%,-0.966101694915254,0.593220338983051,1.90142791351046
2,12800,37%,-0.932203389830508,0.593220338983051,1.87770125138697
2,12800,37%,-0.898305084745763,0.593220338983051,1.85374713045571
2,12800,37%,-0.864406779661017,0.593220338983051,1.83009640070409
2,12800,37%,-0.830508474576271,0.593220338983051,1.807863591358
2,12800,37%,-0.796610169491525,0.593220338983051,1.78819409512949
2,12800,37%,-0.76271186440678,0.593220338983051,1.770564520835
2,12800,37%,-0.728813559322034,0.593220338983051,1.75408180492985
2,12800,37%,-0.694915254237288,0.593220338983051,1.73834632788102
2,12800,37%,-0.661016949152542,0.593220338983051,1.72326623430078
2,12800,37%,-0.627118644067797,0.593220338983051,1.70859466021489
2,12800,37%,-0.593220338983051,0.593220338983051,1.69407416080005
2,12800,37%,-0.559322033898305,0.593220338983051,1.67943780205195
2,12800,37%,-0.525423728813559,0.593220338983051,1.66456842897393
2,12800,37%,-0.491525423728814,0.593220338983051,1.64967381540892
2,12800,37%,-0.457627118644068,0.593220338983051,1.63500792074028
2,12800,37%,-0.423728813559322,0.593220338983051,1.62092293859135
2,12800,37%,-0.389830508474576,0.593220338983051,1.6076091305121
2,12800,37%,-0.355932203389831,0.593220338983051,1.59524286595965
2,12800,37%,-0.322033898305085,0.593220338983051,1.58421171829685
2,12800,37%,-0.288135593220339,0.593220338983051,1.57494767130262
2,12800,37%,-0.254237288135593,0.593220338983051,1.5683003985631
2,12800,37%,-0.220338983050847,0.593220338983051,1.56608162082119
2,12800,37%,-0.186440677966102,0.593220338983051,1.56973004825094
2,12800,37%,-0.152542372881356,0.593220338983051,1.5778566381547
2,12800,37%,-0.11864406779661,0.593220338983051,1.58900128241077
2,12800,37%,-0.084745762711864,0.593220338983051,1.60167331066535
2,12800,37%,-0.050847457627119,0.593220338983051,1.61487683651227
2,12800,37%,-0.016949152542373,0.593220338983051,1.62817362237544
2,12800,37%,0.016949152542373,0.593220338983051,1.64127729662243
2,12800,37%,0.050847457627119,0.593220338983051,1.65413453822738
2,12800,37%,0.084745762711864,0.593220338983051,1.66668773790244
2,12800,37%,0.11864406779661,0.593220338983051,1.67888388744645
2,12800,37%,0.152542372881356,0.593220338983051,1.69064444282731
2,12800,37%,0.186440677966102,0.593220338983051,1.70195609246711
2,12800,37%,0.220338983050848,0.593220338983051,1.71281234260758
2,12800,37%,0.254237288135593,0.593220338983051,1.72329095397816
2,12800,37%,0.288135593220339,0.593220338983051,1.73338548200577
2,12800,37%,0.322033898305085,0.593220338983051,1.74296071452861
2,12800,37%,0.35593220338983,0.593220338983051,1.75209278066073
2,12800,37%,0.389830508474576,0.593220338983051,1.76115571979593
2,12800,37%,0.423728813559322,0.593220338983051,1.77055732761355
2,12800,37%,0.457627118644068,0.593220338983051,1.78054330660454
2,12800,37%,0.491525423728814,0.593220338983051,1.79148474094389
2,12800,37%,0.525423728813559,0.593220338983051,1.80322935318905
2,12800,37%,0.559322033898305,0.593220338983051,1.81543607973488
2,12800,37%,0.593220338983051,0.593220338983051,1.82778623630142
2,12800,37%,0.627118644067797,0.593220338983051,1.84005048125249
2,12800,37%,0.661016949152542,0.593220338983051,1.85214883415746
2,12800,37%,0.694915254237288,0.593220338983051,1.86385789479082
2,12800,37%,0.728813559322034,0.593220338983051,1.87518914195513
2,12800,37%,0.76271186440678,0.593220338983051,1.88620912365371
2,12800,37%,0.796610169491526,0.593220338983051,1.89699444162997
2,12800,37%,0.830508474576271,0.593220338983051,1.907641819035
2,12800,37%,0.864406779661017,0.593220338983051,1.91824579064671
2,12800,37%,0.898305084745763,0.593220338983051,1.92884201041129
2,12800,37%,0.932203389830508,0.593220338983051,1.93952134729422
2,12800,37%,0.966101694915254,0.593220338983051,1.95036862837139
2,12800,37%,1,0.593220338983051,1.96131248050303
2,12800,37%,-1,0.627118644067797,1.93741150571264
2,12800,37%,-0.966101694915254,0.627118644067797,1.91422379360267
2,12800,37%,-0.932203389830508,0.627118644067797,1.89082899413206
2,12800,37%,-0.898305084745763,0.627118644067797,1.86762546847732
2,12800,37%,-0.864406779661017,0.627118644067797,1.84533464726012
2,12800,37%,-0.830508474576271,0.627118644067797,1.82529515665873
2,12800,37%,-0.796610169491525,0.627118644067797,1.80736961539433
2,12800,37%,-0.76271186440678,0.627118644067797,1.79084046724603
2,12800,37%,-0.728813559322034,0.627118644067797,1.77519865752654
2,12800,37%,-0.694915254237288,0.627118644067797,1.76016621152191
2,12800,37%,-0.661016949152542,0.627118644067797,1.7455092677489
2,12800,37%,-0.627118644067797,0.627118644067797,1.73101085269343
2,12800,37%,-0.593220338983051,0.627118644067797,1.71654204286963
2,12800,37%,-0.559322033898305,0.627118644067797,1.70194977427707
2,12800,37%,-0.525423728813559,0.627118644067797,1.68738283388964
2,12800,37%,-0.491525423728814,0.627118644067797,1.67290409920902
2,12800,37%,-0.457627118644068,0.627118644067797,1.658688768732
2,12800,37%,-0.423728813559322,0.627118644067797,1.64508855935644
2,12800,37%,-0.389830508474576,0.627118644067797,1.63224049203157
2,12800,37%,-0.355932203389831,0.627118644067797,1.62051582586482
2,12800,37%,-0.322033898305085,0.627118644067797,1.61020716813896
2,12800,37%,-0.288135593220339,0.627118644067797,1.6018663625445
2,12800,37%,-0.254237288135593,0.627118644067797,1.59614283791584
2,12800,37%,-0.220338983050847,0.627118644067797,1.59519494238454
2,12800,37%,-0.186440677966102,0.627118644067797,1.5995913779399
2,12800,37%,-0.152542372881356,0.627118644067797,1.60795775593081
2,12800,37%,-0.11864406779661,0.627118644067797,1.61913871233173
2,12800,37%,-0.084745762711864,0.627118644067797,1.63169246630196
2,12800,37%,-0.050847457627119,0.627118644067797,1.64476156754945
2,12800,37%,-0.016949152542373,0.627118644067797,1.65791733677546
2,12800,37%,0.016949152542373,0.627118644067797,1.67091975633036
2,12800,37%,0.050847457627119,0.627118644067797,1.68372260504061
2,12800,37%,0.084745762711864,0.627118644067797,1.69627858677359
2,12800,37%,0.11864406779661,0.627118644067797,1.70852027791379
2,12800,37%,0.152542372881356,0.627118644067797,1.72028784445458
2,12800,37%,0.186440677966102,0.627118644067797,1.73160058016959
2,12800,37%,0.220338983050848,0.627118644067797,1.74250949082028
2,12800,37%,0.254237288135593,0.627118644067797,1.75306991455773
2,12800,37%,0.288135593220339,0.627118644067797,1.763245775252
2,12800,37%,0.322033898305085,0.627118644067797,1.77297343752256
2,12800,37%,0.35593220338983,0.627118644067797,1.78217217058129
2,12800,37%,0.389830508474576,0.627118644067797,1.79120686892231
2,12800,37%,0.423728813559322,0.627118644067797,1.80060075803367
2,12800,37%,0.457627118644068,0.627118644067797,1.81055444509935
2,12800,37%,0.491525423728814,0.627118644067797,1.82137054373349
2,12800,37%,0.525423728813559,0.627118644067797,1.83307893120715
2,12800,37%,0.559322033898305,0.627118644067797,1.84534642693205
2,12800,37%,0.593220338983051,0.627118644067797,1.85792183626449
2,12800,37%,0.627118644067797,0.627118644067797,1.87041161267049
2,12800,37%,0.661016949152542,0.627118644067797,1.88269783391924
2,12800,37%,0.694915254237288,0.627118644067797,1.89483972955621
2,12800,37%,0.728813559322034,0.627118644067797,1.90655626821369
2,12800,37%,0.76271186440678,0.627118644067797,1.9178606077198
2,12800,37%,0.796610169491526,0.627118644067797,1.92881550616852
2,12800,37%,0.830508474576271,0.627118644067797,1.93953764733372
2,12800,37%,0.864406779661017,0.627118644067797,1.95007515438267
2,12800,37%,0.898305084745763,0.627118644067797,1.96054931951715
2,12800,37%,0.932203389830508,0.627118644067797,1.97101670997983
2,12800,37%,0.966101694915254,0.627118644067797,1.98154931221719
2,12800,37%,1,0.627118644067797,1.99219315450298
2,12800,37%,-1,0.661016949152542,1.95022388553653
2,12800,37%,-0.966101694915254,0.661016949152542,1.9273683969249
2,12800,37%,-0.932203389830508,0.661016949152542,1.90468151862951
2,12800,37%,-0.898305084745763,0.661016949152542,1.88252364337832
2,12800,37%,-0.864406779661017,0.661016949152542,1.8620196012658
2,12800,37%,-0.830508474576271,0.661016949152542,1.84362895081264
2,12800,37%,-0.796610169491525,0.661016949152542,1.82685270607214
2,12800,37%,-0.76271186440678,0.661016949152542,1.8112256489794
2,12800,37%,-0.728813559322034,0.661016949152542,1.79617700882373
2,12800,37%,-0.694915254237288,0.661016949152542,1.78151066149894
2,12800,37%,-0.661016949152542,0.661016949152542,1.76708571253969
2,12800,37%,-0.627118644067797,0.661016949152542,1.75260263474775
2,12800,37%,-0.593220338983051,0.661016949152542,1.73810934179837
2,12800,37%,-0.559322033898305,0.661016949152542,1.72373585552329
2,12800,37%,-0.525423728813559,0.661016949152542,1.70953990654161
2,12800,37%,-0.491525423728814,0.661016949152542,1.69542771675981
2,12800,37%,-0.457627118644068,0.661016949152542,1.68167269739031
2,12800,37%,-0.423728813559322,0.661016949152542,1.66844715346303
2,12800,37%,-0.389830508474576,0.661016949152542,1.65605993892326
2,12800,37%,-0.355932203389831,0.661016949152542,1.64500902926984
2,12800,37%,-0.322033898305085,0.661016949152542,1.63554622146124
2,12800,37%,-0.288135593220339,0.661016949152542,1.62807018059034
2,12800,37%,-0.254237288135593,0.661016949152542,1.62340826524182
2,12800,37%,-0.220338983050847,0.661016949152542,1.62353284885249
2,12800,37%,-0.186440677966102,0.661016949152542,1.62841446200078
2,12800,37%,-0.152542372881356,0.661016949152542,1.63693248362808
2,12800,37%,-0.11864406779661,0.661016949152542,1.6480704197427
2,12800,37%,-0.084745762711864,0.661016949152542,1.66045967863843
2,12800,37%,-0.050847457627119,0.661016949152542,1.67338872910136
2,12800,37%,-0.016949152542373,0.661016949152542,1.68645882273333
2,12800,37%,0.016949152542373,0.661016949152542,1.69938312179529
2,12800,37%,0.050847457627119,0.661016949152542,1.71219038542217
2,12800,37%,0.084745762711864,0.661016949152542,1.72476816235793
2,12800,37%,0.11864406779661,0.661016949152542,1.73696812887314
2,12800,37%,0.152542372881356,0.661016949152542,1.74874931569362
2,12800,37%,0.186440677966102,0.661016949152542,1.76010778588866
2,12800,37%,0.220338983050848,0.661016949152542,1.771102017428
2,12800,37%,0.254237288135593,0.661016949152542,1.78175496389972
2,12800,37%,0.288135593220339,0.661016949152542,1.79203305252914
2,12800,37%,0.322033898305085,0.661016949152542,1.80186955604029
2,12800,37%,0.35593220338983,0.661016949152542,1.81122641658761
2,12800,37%,0.389830508474576,0.661016949152542,1.82028019205986
2,12800,37%,0.423728813559322,0.661016949152542,1.82965475361121
2,12800,37%,0.457627118644068,0.661016949152542,1.83966002109245
2,12800,37%,0.491525423728814,0.661016949152542,1.85046399244766
2,12800,37%,0.525423728813559,0.661016949152542,1.86205265152571
2,12800,37%,0.559322033898305,0.661016949152542,1.87427894930459
2,12800,37%,0.593220338983051,0.661016949152542,1.88687331930127
2,12800,37%,0.627118644067797,0.661016949152542,1.89951865244934
2,12800,37%,0.661016949152542,0.661016949152542,1.91196678858952
2,12800,37%,0.694915254237288,0.661016949152542,1.92424413889071
2,12800,37%,0.728813559322034,0.661016949152542,1.93628965408377
2,12800,37%,0.76271186440678,0.661016949152542,1.9479014153486
2,12800,37%,0.796610169491526,0.661016949152542,1.95908020474723
2,12800,37%,0.830508474576271,0.661016949152542,1.96996741443913
2,12800,37%,0.864406779661017,0.661016949152542,1.98057983337489
2,12800,37%,0.898305084745763,0.661016949152542,1.99098253985295
2,12800,37%,0.932203389830508,0.661016949152542,2.0013259529592
2,12800,37%,0.966101694915254,0.661016949152542,2.01166569270839
2,12800,37%,1,0.661016949152542,2.02207414880762
2,12800,37%,-1,0.694915254237288,1.96353305270898
2,12800,37%,-0.966101694915254,0.694915254237288,1.94130572541522
2,12800,37%,-0.932203389830508,0.694915254237288,1.9194091468781
2,12800,37%,-0.898305084745763,0.694915254237288,1.89859424056019
2,12800,37%,-0.864406779661017,0.694915254237288,1.87960509221614
2,12800,37%,-0.830508474576271,0.694915254237288,1.86232528848376
2,12800,37%,-0.796610169491525,0.694915254237288,1.84651381937207
2,12800,37%,-0.76271186440678,0.694915254237288,1.83145675416831
2,12800,37%,-0.728813559322034,0.694915254237288,1.81668092545617
2,12800,37%,-0.694915254237288,0.694915254237288,1.80221507061342
2,12800,37%,-0.661016949152542,0.694915254237288,1.78788646224741
2,12800,37%,-0.627118644067797,0.694915254237288,1.77346715870867
2,12800,37%,-0.593220338983051,0.694915254237288,1.7591925289896
2,12800,37%,-0.559322033898305,0.694915254237288,1.74511631441479
2,12800,37%,-0.525423728813559,0.694915254237288,1.73118821806093
